ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-03-04,0,2,4,100.0,1554.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-03-04,46,27,54,58.7,18000.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-03-04,0,8,15,100.0,4660.00
taiga_2,Отель Taiga,2026-03-04,101,22,39,21.78,5591.00
mihail_strogov,Отель Михаил Строгов,2026-03-04,20,3,5,15.0,5400.00
hotel_kurshavel_,Отель Куршавель,2026-03-04,15,5,11,33.33,3881.00
hotel_aziyayevropa,Отель Азия-Европа,2026-03-04,19,1,2,5.26,7043.00
malinovka_3,Малиновка,2026-03-04,0,7,18,100.0,3462.00
best_eastern_hotel_zvezda,Отель Звезда,2026-03-04,65,16,32,24.62,10585.00
aristokrat_hotel,Отель Аристократ,2026-03-04,12,7,11,58.33,4500.00
dauria_hotel_2,Отель Даурия,2026-03-04,4,10,20,100.0,5500.00
grand_baikal,Отель Гранд Байкал,2026-03-04,64,6,12,9.38,10682.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-03-04,25,35,75,100.0,3362.00
hotel_barguzin,Меблированные комнаты Баргузин,2026-03-04,0,4,4,100.0,7916.00
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,2026-03-04,0,1,2,100.0,6198.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-03-04,0,6,11,100.0,2770.00
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,2026-03-04,6,4,8,66.67,5400.00
hotel_soyuz_2,Жилое помещение Союз,2026-03-04,84,26,52,30.95,5600.00
alpari,Гостиница Альпари,2026-03-04,10,8,16,80.0,2331.00
solnechny_guest_house_7,Cолнечный,2026-03-04,0,2,4,100.0,1162.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,2026-03-04,10,1,2,10.0,11874.00
lotos_hotel,Отель Лотос,2026-03-04,23,1,3,4.35,3550.00
olkhon_house_guest_family_house,Olkhon Family House,2026-03-04,0,1,1,100.0,7421.00
alaniya,Алания,2026-03-04,0,12,33,100.0,3958.00
green_hotel_,Грин Отель,2026-03-04,22,9,16,40.91,3439.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-03-04,128,13,26,10.16,7250.00
baikal_forest_hotel,Отель Baikal Forest,2026-03-04,156,27,54,17.31,8332.00
parus_18,Курортный отель Парус,2026-03-04,17,9,21,52.94,6029.00
history_boutiquehotel,Отель History Boutique Hotel & SPA,2026-03-04,40,7,14,17.5,23152.50
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,2026-03-04,79,42,84,53.16,46000.00
hotel_kosmos_5,Отель Космос,2026-03-04,16,2,3,12.5,3636.00
lenatour,Отель  Ленатур,2026-03-04,8,6,15,75.0,3078.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-03-04,15,10,32,66.67,3185.00
baykal_khan_listvyanka,Отель Ларч,2026-03-04,18,4,10,22.22,8340.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,2026-03-04,4,3,6,75.0,3732.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,2026-03-04,65,1,2,1.54,5000.00
wind_lake_guest_house,Wind Lake,2026-03-04,0,5,5,100.0,11221.00
amurskiy,Отель Амурский,2026-03-04,17,2,4,11.76,17900.00
armat_hotel,Отель Armat,2026-03-04,40,28,56,70.0,6700.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-03-04,27,3,8,11.11,11500.00
miniotel_gostinitsa_nerpenok,Нерпенок,2026-03-04,0,4,10,100.0,11874.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,2026-03-04,40,10,20,25.0,16320.00
vesta_hotel_3,Отель Веста,2026-03-04,27,1,3,3.7,3000.00
gostinitsa_undina,Отель Ундина,2026-03-04,30,12,22,40.0,8905.00
baykal_shale_guest_house,Байкал Шале,2026-03-04,11,4,9,36.36,4452.00
royal_hotel_33,Отель Рояль,2026-03-04,27,10,18,37.04,4000.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,2026-03-04,10,1,1,10.0,26388.00
miniotel_serdtse_baykala,Сердце Байкала,2026-03-04,0,4,6,100.0,12369.00
u_lukomorya_4,У Лукоморья,2026-03-04,0,5,5,100.0,11379.00
hotel_pushkin_2,Отель ПушкинЪ,2026-03-04,23,5,10,21.74,7082.00
shelest,Shelest,2026-03-04,0,5,10,100.0,4908.00
mini_hotel_vizit,Гостиница Визит,2026-03-04,8,7,15,87.5,3890.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-03-04,59,8,14,13.56,7200.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-03-04,119,40,67,33.61,7016.00
tri_kita_2,Отель Три Кита,2026-03-04,10,3,8,30.0,4103.00
yolochka,Меблированные комнаты Ёлочка,2026-03-04,6,8,16,100.0,3700.00
hotel_gostinitsa_dinamo,Отель Динамо,2026-03-04,39,17,33,43.59,1108.00
flagman_hotel_4,Отель Флагман,2026-03-04,13,7,10,53.85,6000.00
marx_hotel,Отель Marx Hotel,2026-03-04,26,9,18,34.62,5700.00
bajkalkemp,Байкал-кэмп,2026-03-04,0,4,13,100.0,2382.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",2026-03-04,12,2,4,16.67,4057.00
bely_bereg,Отель Белый берег,2026-03-04,5,5,12,100.0,6300.00
baikal_view_hotel,Baikal View Hotel,2026-03-04,99,52,104,52.53,11409.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,2026-03-04,11,1,2,9.09,4947.00
uda_2,Отель УДА,2026-03-04,45,40,60,88.89,1682.00
lyuks_hotel_4,Отель Люкс,2026-03-04,15,8,8,53.33,2473.00
pribaikalskaya_hotel,Гостиница Прибайкальская,2026-03-04,87,6,8,6.9,3364.00
u_istoka_hotel,Гостиница У Истока,2026-03-04,24,5,13,20.83,4300.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,2026-03-04,16,8,18,50.0,4452.00
brusinka,Меблированные комнаты Брусника,2026-03-04,3,1,1,33.33,1750.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-03-04,0,1,3,100.0,15040.00
gostinitsa_solntse,Гостиница Солнце,2026-03-04,58,7,10,12.07,9337.00
vostochnaia,Гостиница Восточная,2026-03-04,26,13,26,50.0,4200.00
hotel_shvedka,Отель ШВЕДКА,2026-03-04,29,22,28,75.86,1800.00
lakeplace_baikal_guest_house,Мебелированные комнаты Место у Озера Байкал (LakePlace Baikal),2026-03-04,0,5,15,100.0,12600.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-03-04,22,9,18,40.91,4700.00
zvezda_kochevnika,Звезда Кочевника,2026-03-04,0,15,33,100.0,15360.00
hotel_olimpiada,Олимпиада,2026-03-04,29,11,15,37.93,1200.00
hotel_angara,Отель Ангара-Приоритет,2026-03-04,31,1,2,3.23,3800.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,2026-03-04,0,1,1,100.0,24243.00
flagman_hotel,Отель Флагман,2026-03-04,10,3,5,30.0,6000.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,2026-03-04,0,1,1,100.0,4452.00
riderside,Гостиница Riverside,2026-03-04,8,1,2,12.5,3135.00
guest_house_vremena_goda,Времена Года,2026-03-04,24,3,6,12.5,5100.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,2026-03-04,48,30,39,62.5,2700.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-03-04,65,15,29,23.08,16500.00
modul,Гостиница Комфорт,2026-03-04,12,8,12,66.67,3967.00
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,2026-03-04,0,2,8,100.0,5937.00
the_hotel_on_volzhskaya,Гостиница на Волжской,2026-03-04,30,17,47,56.67,2791.00
yupiter,Юпитер,2026-03-04,23,3,6,13.04,3000.00
vitim,Витим,2026-03-04,0,3,5,100.0,2840.00
oktyabrskaya_minihotel,Октябрьская,2026-03-04,0,7,12,100.0,1500.00
hotel_yubileinaya__2,Гостиница Юбилейная,2026-03-04,23,0,0,0.0,2756.00
dream_of_baikal_hotel,Отель Dream of Baikal,2026-03-04,19,16,28,84.21,6530.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,2026-03-04,0,2,2,100.0,25000.00
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",2026-03-04,0,1,1,100.0,16638.00
glemping_hygge_barn,Hygge Barn,2026-03-04,0,2,2,100.0,12369.00
katantsa_hotel,Отель Катанца,2026-03-04,19,20,38,100.0,3500.00
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,2026-03-04,0,1,2,100.0,4500.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-03-04,26,1,1,3.85,35800.00
magnetit,Отель Магнетит,2026-03-04,55,31,45,56.36,2700.00
less_guest_house,Меблированные комнаты Лесс,2026-03-04,0,6,12,100.0,9845.00
praskovya_guest_house,Отель Прасковья,2026-03-04,12,9,11,75.0,1781.00
recreation_centre_baikal_rainbow,База отдыха Байкальская Радуга,2026-03-04,31,2,2,6.45,23888.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,2026-03-04,22,15,29,68.18,13640.00
gostevoi_dom_margobai,Отель Маргобай,2026-03-04,14,32,60,100.0,1879.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,2026-03-04,10,10,24,100.0,6071.00
gloria_20,Отель Глория,2026-03-04,14,2,4,14.29,6530.00
luna_hotel_9,Отель Луна,2026-03-04,22,3,5,13.64,3300.00
trakstop_38_2,Trakstop 38,2026-03-04,11,3,5,27.27,5194.00
planeta_9,Планета,2026-03-04,33,10,20,30.3,2984.00
mir_baykala_hotel,Отель Мир Байкала,2026-03-04,29,3,5,10.34,15832.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),2026-03-04,0,8,8,100.0,1172.00
tochka_baykala_hotel,Отель Точка Байкала,2026-03-04,38,5,10,13.16,14500.00
metelitsa_6,Отель Метелица,2026-03-04,5,5,9,100.0,2374.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,2026-03-04,0,1,1,100.0,3429.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,2026-03-04,0,1,3,100.0,7025.00
komilfo_2,Отель Комильфо,2026-03-04,12,6,6,50.0,3463.00
izumrud_hotel_7,Отель Изумруд,2026-03-04,9,8,8,88.89,3463.00
dlya_kompanii_guest_house,Для компании,2026-03-04,0,1,1,100.0,21373.00
barnkhaus_guest_house_4,Барнхаус,2026-03-04,0,1,1,100.0,11676.00
loft_house_38_guest_house,Loft House 38,2026-03-04,0,4,6,100.0,12369.00
pekin_hotel,Отель Пекин,2026-03-04,86,75,75,87.21,4898.00
montana_hostel,Меблированные комнаты Montana,2026-03-04,9,12,14,100.0,900.00
